id,target
1174,0
1175,0
1176,0
1177,0
1178,1
1179,1
1180,1
1181,0
1182,1
1183,0
1184,1
1185,0
1186,1
1187,0
1188,0
1189,1
1190,0
1191,1
1192,1
1193,0
1194,1
1195,1
1196,0
1197,0
1198,1
1199,1
1200,1
1201,0
1202,0
1203,0
1204,1
1205,1
1206,0
1207,1
1208,0
1209,0
1210,1
1211,1
1212,0
1213,1
1214,0
1215,1
1216,0
1217,0
1218,1
1219,1
1220,1
1221,1
1222,0
1223,1
1224,1
1225,1
1226,1
1227,1
1228,1
1229,1
1230,1
1231,1
1232,0
1233,1
1234,1
1235,1
1236,1
1237,0
1238,1
1239,0
1240,1
1241,1
1242,0
1243,1
1244,0
1245,1
1246,1
1247,1
1248,0
1249,1
1250,0
1251,1
1252,1
1253,1
1254,0
1255,0
1256,1
1257,1
1258,0
1259,0
1260,0
1261,1
1262,1
1263,1
1264,1
1265,1
1266,0
1267,1
1268,1
1269,0
1270,0
1271,1
1272,1
1273,0
1274,0
1275,0
1276,0
1277,1
1278,0
1279,0
1280,1
1281,0
1282,0
1283,0
1284,1
1285,1
1286,1
1287,0
1288,1
1289,1
1290,1
1291,1
1292,1
1293,1
1294,1
1295,1
1296,0
1297,0
1298,1
1299,0
1300,1
1301,1
1302,1
1303,0
1304,1
1305,1
1306,1
1307,1
1308,0
1309,1
1310,1
1311,0
1312,1
1313,1
1314,1
1315,1
1316,1
1317,1
1318,1
1319,0
1320,1
1321,1
1322,1
1323,1
1324,1
1325,1
1326,1
1327,1
1328,1
1329,1
1330,1
1331,1
1332,1
1333,0
1334,0
1335,0
1336,0
1337,0
1338,0
1339,1
1340,1
1341,1
1342,0
1343,1
1344,1
1345,1
1346,1
1347,0
1348,0
1349,0
1350,0
1351,1
1352,0
1353,1
1354,0
1355,0
1356,1
1357,0
1358,1
1359,1
1360,1
1361,0
1362,1
1363,1
1364,0
1365,1
1366,0
1367,1
1368,1
1369,1
1370,1
1371,1
1372,0
1373,1
1374,1
1375,0
1376,0
1377,1
1378,0
1379,1
1380,0
1381,1
1382,1
1383,1
1384,1
1385,0
1386,1
1387,1
1388,1
1389,1
1390,1
1391,1
1392,1
1393,0
1394,1
1395,1
1396,1
1397,1
1398,1
1399,0
1400,1
1401,0
1402,1
1403,1
1404,1
1405,0
1406,1
1407,1
1408,1
1409,1
1410,1
1411,1
1412,0
1413,1
1414,1
1415,0
1416,1
1417,1
1418,1
1419,1
1420,0
1421,1
1422,0
1423,1
1424,1
1425,1
1426,1
1427,0
1428,0
1429,1
1430,1
1431,0
1432,0
1433,1
1434,1
1435,1
1436,1
1437,1
1438,1
1439,1
1440,1
1441,1
1442,1
1443,1
1444,1
1445,0
1446,1
1447,1
1448,1
1449,0
1450,0
1451,1
1452,1
1453,1
1454,1
1455,0
1456,1
1457,1
1458,0
1459,1
1460,1
1461,1
1462,1
1463,1
1464,1
1465,0
1466,0
1467,1
1468,0
1469,1
1470,0
1471,1
1472,0
1473,0
1474,0
1475,1
1476,1
1477,0
1478,1
1479,1
1480,1
1481,1
1482,1
1483,0
1484,1
1485,0
1486,1
1487,1
1488,1
1489,1
1490,1
1491,1
1492,0
1493,1
1494,1
1495,1
1496,1
1497,1
1498,1
1499,1
1500,0
1501,0
1502,0
1503,0
1504,0
1505,1
1506,1
1507,1
1508,1
1509,0
1510,0
1511,0
1512,1
1513,0
1514,0
1515,1
1516,1
1517,1
1518,0
1519,1
1520,0
1521,1
1522,0
1523,1
1524,1
1525,0
1526,1
1527,0
1528,1
1529,0
1530,1
1531,1
1532,0
1533,1
1534,0
1535,0
1536,0
1537,1
1538,1
1539,0
1540,0
1541,1
1542,0
1543,0
1544,0
1545,0
1546,1
1547,1
1548,0
1549,1
1550,1
1551,1
1552,1
1553,1
1554,1
1555,0
1556,1
1557,1
1558,1
1559,0
1560,0
1561,1
1562,1
1563,1
1564,1
1565,1
1566,1
1567,0
1568,1
1569,0
1570,1
1571,1
1572,1
1573,0
1574,1
1575,1
1576,1
1577,1
1578,1
1579,1
1580,1
1581,1
1582,1
1583,1
1584,1
1585,0
1586,1
1587,0
1588,1
1589,1
1590,1
1591,1
1592,1
1593,1
1594,0
1595,1
1596,0
1597,0
1598,0
1599,1
1600,1
1601,0
1602,1
1603,1
1604,0
1605,1
1606,0
1607,0
1608,1
1609,1
1610,1
1611,1
1612,1
1613,0
1614,1
1615,0
1616,1
1617,1
1618,1
1619,0
1620,0
1621,1
1622,0
1623,0
1624,1
1625,0
1626,1
1627,1
1628,0
1629,1
1630,0
1631,1
1632,1
1633,1
1634,1
1635,0
1636,1
1637,1
1638,1
1639,1
1640,1
1641,0
1642,0
1643,0
1644,1
1645,1
1646,1
1647,1
1648,1
1649,1
1650,0
1651,1
1652,0
1653,1
1654,1
1655,0
1656,0
1657,0
1658,0
1659,1
1660,0
1661,1
1662,1
1663,0
1664,1
1665,0
1666,1
1667,0
1668,1
1669,1
1670,1
1671,1
1672,1
1673,1
1674,0
1675,1
1676,0
1677,0
1678,1
1679,1
1680,0
1681,1
1682,0
1683,0
1684,1
1685,1
1686,0
1687,1
1688,1
1689,1
1690,1
1691,0
1692,1
1693,1
1694,1
1695,0
1696,1
1697,1
1698,1
1699,0
1700,1
1701,1
1702,0
1703,1
1704,1
1705,1
1706,1
1707,0
1708,1
1709,1
1710,0
1711,0
1712,0
1713,0
1714,0
1715,1
1716,1
1717,1
1718,0
1719,1
1720,1
1721,1
1722,0
1723,0
1724,0
1725,1
1726,0
1727,1
1728,1
1729,1
1730,1
1731,1
1732,1
1733,1
1734,1
1735,0
1736,1
1737,1
1738,1
1739,0
1740,0
1741,0
1742,0
1743,1
1744,0
1745,1
1746,1
1747,1
1748,1
1749,0
1750,1
1751,1
1752,0
1753,1
1754,1
1755,1
1756,1
1757,0
1758,1
1759,1
1760,0
1761,1
1762,1
1763,0
1764,1
1765,1
1766,0
1767,1
1768,1
1769,1
1770,0
1771,0
1772,1
1773,0
1774,1
1775,1
1776,0
1777,1
1778,0
1779,1
1780,0
1781,0
1782,0
1783,1
1784,0
1785,1
1786,1
1787,1
1788,1
1789,1
1790,1
1791,0
1792,1
1793,1
1794,1
1795,1
1796,1
1797,0
1798,0
1799,1
1800,1
1801,0
1802,1
1803,1
1804,1
1805,1
1806,0
1807,1
1808,1
1809,1
1810,1
1811,1
1812,1
1813,1
1814,0
1815,0
1816,0
1817,1
1818,1
1819,1
1820,0
1821,0
1822,1
1823,1
1824,0
1825,1
1826,0
1827,1
1828,0
1829,1
1830,0
1831,1
1832,1
1833,0
1834,0
1835,1
1836,1
1837,0
1838,1
1839,1
1840,0
1841,1
1842,0
1843,1
1844,1
1845,1
1846,1
1847,0
1848,1
1849,1
1850,1
1851,1
1852,1
1853,1
1854,1
1855,1
1856,1
1857,0
1858,1
1859,0
1860,1
1861,1
1862,1
1863,0
1864,0
1865,1
1866,1
1867,0
1868,1
1869,1
1870,0
1871,1
1872,1
1873,1
1874,0
1875,0
1876,1
1877,1
1878,1
1879,1
1880,1
1881,1
1882,1
1883,0
1884,0
1885,0
1886,0
1887,0
1888,0
1889,1
1890,1
1891,0
1892,0
1893,1
1894,0
1895,1
1896,1
1897,1
1898,1
1899,1
1900,0
1901,1
1902,1
1903,0
1904,0
1905,1
1906,1
1907,1
1908,1
1909,1
1910,1
1911,0
1912,1
1913,1
1914,1
1915,0
1916,0
1917,0
1918,1
1919,1
1920,1
1921,1
1922,1
1923,1
1924,1
1925,0
1926,1
1927,1
1928,0
1929,1
1930,1
1931,1
1932,0
1933,0
1934,1
1935,1
1936,1
1937,1
1938,0
1939,1
1940,1
1941,1
1942,1
1943,1
1944,1
1945,1
1946,1
1947,1
1948,1
1949,1
1950,1
1951,1
1952,0
1953,0
1954,1
1955,1
1956,1
1957,1
1958,1
1959,0
1960,0
1961,1
1962,1
1963,0
1964,0
1965,1
1966,0
1967,1
1968,0
1969,1
1970,1
1971,1
1972,0
1973,1
1974,1
1975,0
1976,1
1977,1
1978,1
1979,1
1980,0
1981,0
1982,0
1983,0
1984,0
1985,1
1986,1
1987,1
1988,1
1989,1
1990,1
1991,0
1992,0
1993,1
1994,1
1995,0
1996,1
1997,0
1998,1
1999,0
2000,1
2001,1
2002,1
2003,1
2004,1
2005,1
2006,1
2007,0
2008,1
2009,1
2010,0
2011,1
2012,1
2013,0
2014,1
2015,1
2016,1
2017,1
2018,0
2019,1
2020,1
2021,1
2022,1
2023,1
2024,1
2025,1
2026,1
2027,1
2028,1
2029,0
2030,0
2031,1
2032,1
2033,0
2034,1
2035,1
2036,0
2037,1
2038,1
2039,0
2040,0
2041,1
2042,1
2043,0
2044,1
2045,1
2046,0
2047,1
2048,0
2049,0
2050,1
2051,1
2052,1
2053,1
2054,0
2055,1
2056,1
2057,0
2058,1
2059,1
2060,1
2061,1
2062,1
2063,1
2064,1
2065,0
2066,1
2067,1
2068,0
2069,0
2070,1
2071,0
2072,1
2073,1
2074,0
2075,0
2076,1
2077,1
2078,1
2079,1
2080,1
2081,1
2082,0
2083,1
2084,1
2085,1
2086,1
2087,1
2088,1
2089,1
2090,1
2091,1
2092,1
2093,1
2094,1
2095,1
2096,1
2097,1
2098,0
2099,1
2100,1
2101,1
2102,1
2103,1
2104,0
2105,0
2106,1
2107,1
2108,0
2109,0
2110,0
2111,1
2112,1
2113,1
2114,1
2115,1
2116,0
2117,0
2118,0
2119,0
2120,0
2121,1
2122,1
2123,0
2124,1
2125,1
2126,1
2127,1
2128,1
2129,0
2130,1
2131,1
2132,1
2133,1
2134,1
2135,0
2136,1
2137,1
2138,1
2139,1
2140,1
2141,0
2142,0
2143,1
2144,1
2145,1
2146,1
2147,1
2148,1
2149,0
2150,1
2151,1
2152,0
2153,1
2154,1
2155,0
2156,0
2157,0
2158,1
2159,1
2160,0
2161,1
2162,1
2163,1
2164,0
2165,0
2166,0
2167,1
2168,0
2169,0
2170,1
2171,1
2172,0
2173,1
2174,1
2175,1
2176,0
2177,0
2178,0
2179,1
2180,1
2181,1
2182,1
2183,0
2184,0
2185,0
2186,1
2187,1
2188,1
2189,1
2190,1
2191,1
2192,1
2193,1
2194,1
2195,1
2196,1
2197,0
2198,0
2199,1
2200,1
2201,1
2202,1
2203,0
2204,1
2205,0
2206,0
2207,0
2208,1
2209,0
2210,1
2211,1
2212,1
2213,1
2214,1
2215,1
2216,1
2217,1
2218,1
2219,1
2220,1
2221,1
2222,0
2223,1
2224,1
2225,0
2226,0
2227,0
2228,1
2229,1
2230,1
2231,1
2232,1
2233,1
2234,0
2235,0
2236,1
2237,0
2238,1
2239,0
2240,1
2241,1
2242,1
2243,1
2244,0
2245,1
2246,1
2247,1
2248,1
2249,0
2250,1
2251,1
2252,1
2253,0
2254,0
2255,1
2256,1
2257,0
2258,1
2259,0
2260,0
2261,1
2262,1
2263,1
2264,1
2265,0
2266,0
2267,0
2268,0
2269,0
2270,1
2271,1
2272,1
2273,1
2274,1
2275,0
2276,0
2277,1
2278,1
2279,1
2280,0
2281,0
2282,0
2283,0
2284,0
2285,1
2286,1
2287,0
2288,1
2289,1
2290,1
2291,1
2292,1
2293,1
2294,0
2295,0
2296,1
2297,1
2298,1
2299,0
2300,1
2301,1
2302,1
2303,1
2304,0
2305,1
2306,1
2307,0
2308,0
2309,1
2310,1
2311,0
2312,1
2313,1
2314,1
2315,1
2316,1
2317,1
2318,1
2319,1
2320,1
2321,1
2322,1
2323,1
2324,1
2325,1
2326,1
2327,0
2328,1
2329,1
2330,1
2331,1
2332,0
2333,1
2334,1
2335,1
2336,0
2337,1
2338,0
2339,0
2340,0
2341,1
2342,0
2343,1
2344,1
2345,1
2346,1
2347,0
2348,0
2349,1
2350,1
2351,0
2352,1
2353,0
2354,0
2355,1
2356,1
2357,0
2358,1
2359,1
2360,0
2361,1
2362,1
2363,0
2364,1
2365,0
2366,1
2367,1
2368,1
2369,1
2370,1
2371,1
2372,0
2373,1
2374,0
2375,1
2376,1
2377,1
2378,1
2379,0
2380,1
2381,1
2382,1
2383,1
2384,1
2385,0
2386,1
2387,0
2388,1
2389,1
2390,0
2391,1
2392,1
2393,1
2394,1
2395,1
2396,1
2397,0
2398,1
2399,1
2400,1
2401,0
2402,1
2403,1
2404,1
2405,1
2406,0
2407,1
2408,1
2409,1
2410,1
2411,1
2412,1
2413,1
2414,1
2415,0
2416,1
2417,1
2418,1
2419,0
2420,1
2421,0
2422,0
2423,1
2424,1
2425,1
2426,0
2427,0
2428,0
2429,1
2430,1
2431,1
2432,1
2433,1
2434,1
2435,0
2436,1
2437,1
2438,0
2439,0
2440,1
2441,1
2442,1
2443,0
2444,1
2445,1
2446,1
2447,0
2448,1
2449,0
2450,0
2451,1
2452,1
2453,1
2454,1
2455,1
2456,1
2457,1
2458,1
2459,1
2460,1
2461,0
2462,1
2463,1
2464,1
2465,1
2466,1
2467,1
2468,1
2469,1
2470,0
2471,1
2472,1
2473,1
2474,1
2475,1
2476,1
2477,1
2478,1
2479,1
2480,0
2481,1
2482,0
2483,0
2484,1
2485,0
2486,1
2487,1
2488,0
2489,1
2490,1
2491,1
2492,1
2493,0
2494,1
2495,1
2496,1
2497,1
2498,1
2499,0
2500,1
2501,0
2502,0
2503,0
2504,0
2505,1
2506,1
2507,1
2508,1
2509,0
2510,1
2511,1
2512,1
2513,1
2514,1
2515,1
2516,1
2517,0
2518,0
2519,0
2520,1
2521,1
2522,1
2523,1
2524,1
2525,0
2526,0
2527,1
2528,0
2529,1
2530,1
2531,0
2532,0
2533,0
2534,1
2535,1
2536,0
2537,1
2538,1
2539,1
2540,1
2541,1
2542,1
2543,1
2544,1
2545,1
2546,1
2547,0
2548,1
2549,1
2550,1
2551,0
2552,1
2553,1
2554,1
2555,1
2556,1
2557,1
2558,1
2559,1
2560,1
2561,0
2562,1
2563,1
2564,0
2565,1
2566,0
2567,0
2568,1
2569,1
2570,1
2571,1
2572,1
2573,0
2574,0
2575,0
2576,0
2577,1
2578,1
2579,1
2580,1
2581,1
2582,0
2583,1
2584,1
2585,0
2586,1
2587,1
2588,1
2589,1
2590,1
2591,1
2592,0
2593,1
2594,0
2595,0
2596,1
2597,1
2598,1
2599,1
2600,1
2601,1
2602,1
2603,0
2604,0
2605,1
2606,1
2607,1
2608,1
2609,1
2610,0
2611,1
2612,0
2613,1
2614,0
2615,0
2616,1
2617,0
2618,1
2619,1
2620,0
2621,1
2622,1
2623,1
2624,1
2625,1
2626,1
2627,0
2628,0
2629,1
2630,1
2631,1
2632,1
2633,1
2634,0
2635,1
2636,1
2637,1
2638,1
2639,1
2640,0
2641,1
2642,0
2643,0
2644,1
2645,1
2646,1
2647,0
2648,1
2649,1
2650,1
2651,1
2652,1
2653,1
2654,1
2655,0
2656,0
2657,1
2658,0
2659,0
2660,1
2661,0
2662,0
2663,1
2664,1
2665,0
2666,1
2667,1
2668,1
2669,1
2670,1
2671,1
2672,0
2673,1
2674,1
2675,1
2676,0
2677,1
2678,0
2679,1
2680,0
2681,0
2682,0
2683,0
2684,1
2685,0
2686,0
2687,1
2688,1
2689,1
2690,0
2691,0
2692,1
2693,1
2694,1
2695,1
2696,1
2697,0
2698,1
2699,1
2700,0
2701,1
2702,1
2703,1
2704,1
2705,1
2706,0
2707,1
2708,0
2709,1
2710,1
2711,1
2712,1
2713,1
2714,1
2715,0
2716,0
2717,1
2718,1
2719,1
2720,1
2721,1
2722,1
2723,1
2724,1
2725,1
2726,1
2727,1
2728,1
2729,1
2730,1
2731,0
2732,0
2733,1
2734,1
2735,1
2736,0
2737,0
2738,1
2739,1
2740,1
2741,1
2742,0
2743,1
2744,0
2745,0
2746,1
2747,1
2748,1
2749,1
2750,1
2751,0
2752,0
2753,0
2754,1
2755,0
2756,1
2757,1
2758,1
2759,1
2760,0
2761,1
2762,1
2763,0
2764,1
2765,0
2766,1
2767,1
2768,1
2769,0
2770,1
2771,1
2772,1
2773,1
2774,0
2775,1
2776,1
2777,0
2778,1
2779,0
2780,1
2781,1
2782,1
2783,1
2784,0
2785,1
2786,1
2787,1
2788,1
2789,1
2790,0
2791,0
2792,1
2793,0
2794,1
2795,1
2796,1
2797,0
2798,0
2799,1
2800,1
2801,1
2802,1
2803,1
2804,0
2805,1
2806,1
2807,1
2808,1
2809,0
2810,0
2811,1
2812,0
2813,1
2814,0
2815,1
2816,0
2817,0
2818,1
2819,1
2820,1
2821,1
2822,1
2823,1
2824,0
2825,1
2826,1
2827,0
2828,1
2829,1
2830,1
2831,0
2832,0
2833,1
2834,0
2835,1
2836,1
2837,0
2838,1
2839,1
2840,0
2841,0
2842,0
2843,1
2844,0
2845,0
2846,1
2847,1
2848,1
2849,0
2850,0
2851,1
2852,1
2853,0
2854,1
2855,0
2856,1
2857,1
2858,0
2859,1
2860,0
2861,1
2862,1
2863,1
2864,0
2865,1
2866,0
2867,1
2868,1
2869,1
2870,1
2871,1
2872,1
2873,1
2874,0
2875,0
2876,1
2877,1
2878,0
2879,0
2880,1
2881,1
2882,0
2883,1
2884,1
2885,0
2886,1
2887,1
2888,0
2889,0
2890,1
2891,0
2892,1
2893,1
2894,0
2895,1
2896,1
2897,1
2898,1
2899,0
2900,1
2901,0
2902,0
2903,0
2904,1
2905,1
2906,0
2907,0
2908,1
2909,1
2910,1
2911,0
2912,1
2913,1
2914,0
2915,1
2916,1
2917,1
2918,1
2919,1
2920,1
2921,1
2922,0
2923,1
2924,1
2925,1
2926,1
2927,1
2928,1
2929,1
2930,0
2931,0
2932,1
2933,1
2934,0
2935,1
2936,1
2937,1
2938,1
2939,1
2940,0
2941,1
2942,0
2943,1
2944,0
2945,1
2946,1
2947,1
2948,0
2949,1
2950,0
2951,1
2952,1
2953,1
2954,1
2955,1
2956,0
2957,0
2958,1
2959,0
2960,0
2961,1
2962,1
2963,1
2964,0
2965,0
2966,0
2967,0
2968,1
2969,0
2970,1
2971,0
2972,1
2973,1
2974,1
2975,1
2976,0
2977,1
2978,1
2979,1
2980,0
2981,0
2982,1
2983,1
2984,1
2985,0
2986,1
2987,1
2988,1
2989,1
2990,1
2991,1
2992,1
2993,1
2994,0
2995,1
2996,0
2997,1
2998,1
2999,0
3000,0
3001,0
3002,1
3003,0
3004,0
3005,1
3006,1
3007,1
3008,1
3009,0
3010,1
3011,0
3012,1
3013,1
3014,1
3015,1
3016,1
3017,1
3018,1
3019,0
3020,1
3021,0
3022,0
3023,0
3024,1
3025,1
3026,1
3027,1
3028,1
3029,0
3030,1
3031,0
3032,1
3033,0
3034,0
3035,0
3036,1
3037,0
3038,1
3039,1
3040,1
3041,0
3042,0
3043,0
3044,1
3045,1
3046,1
3047,0
3048,1
3049,1
3050,1
3051,1
3052,0
3053,1
3054,1
3055,1
3056,0
3057,0
3058,1
3059,1
3060,1
3061,1
3062,1
3063,1
3064,1
3065,1
3066,0
3067,1
3068,1
3069,0
3070,1
3071,0
3072,0
3073,1
3074,1
3075,1
3076,1
3077,0
3078,0
3079,1
3080,1
3081,0
3082,0
3083,1
3084,1
3085,0
3086,1
3087,1
3088,1
3089,1
3090,0
3091,1
3092,0
3093,1
3094,0
3095,0
3096,1
3097,1
3098,1
3099,1
3100,0
3101,1
3102,1
3103,0
3104,1
3105,1
3106,0
3107,1
3108,0
3109,0
3110,1
3111,1
3112,1
3113,1
3114,1
3115,1
3116,1
3117,0
3118,1
3119,1
3120,1
3121,1
3122,0
3123,0
3124,1
3125,0
3126,1
3127,1
3128,0
3129,1
3130,1
3131,1
3132,1
3133,0
3134,0
3135,0
3136,1
3137,1
3138,1
3139,1
3140,0
3141,1
3142,1
3143,1
3144,1
3145,1
3146,1
3147,1
3148,0
3149,1
3150,0
3151,0
3152,1
3153,0
3154,1
3155,1
3156,1
3157,0
3158,1
3159,1
3160,0
3161,1
3162,1
3163,1
3164,1
3165,1
3166,1
3167,1
3168,1
3169,1
3170,0
3171,1
3172,0
3173,0
3174,1
3175,1
3176,0
3177,1
3178,0
3179,0
3180,1
3181,1
3182,1
3183,0
3184,0
3185,0
3186,1
3187,1
3188,1
3189,0
3190,1
3191,1
3192,0
3193,1
3194,1
3195,1
3196,1
3197,1
