id,target
1174,0
1175,0
1176,0
1177,0
1178,1
1179,0
1180,0
1181,1
1182,0
1183,0
1184,0
1185,0
1186,0
1187,0
1188,0
1189,1
1190,1
1191,0
1192,1
1193,0
1194,0
1195,0
1196,1
1197,0
1198,1
1199,0
1200,1
1201,0
1202,0
1203,0
1204,0
1205,1
1206,1
1207,0
1208,0
1209,0
1210,1
1211,0
1212,0
1213,0
1214,0
1215,1
1216,0
1217,1
1218,0
1219,0
1220,0
1221,1
1222,0
1223,0
1224,0
1225,1
1226,0
1227,0
1228,0
1229,0
1230,0
1231,1
1232,0
1233,0
1234,0
1235,0
1236,0
1237,0
1238,0
1239,0
1240,1
1241,0
1242,0
1243,0
1244,1
1245,0
1246,1
1247,0
1248,1
1249,1
1250,0
1251,1
1252,0
1253,1
1254,0
1255,1
1256,0
1257,0
1258,0
1259,0
1260,1
1261,1
1262,0
1263,0
1264,1
1265,0
1266,0
1267,0
1268,1
1269,0
1270,0
1271,1
1272,0
1273,0
1274,0
1275,1
1276,1
1277,0
1278,1
1279,1
1280,0
1281,0
1282,1
1283,0
1284,0
1285,0
1286,0
1287,1
1288,0
1289,0
1290,0
1291,0
1292,0
1293,1
1294,1
1295,0
1296,0
1297,0
1298,1
1299,0
1300,0
1301,0
1302,1
1303,1
1304,0
1305,1
1306,0
1307,0
1308,0
1309,0
1310,0
1311,1
1312,1
1313,0
1314,0
1315,0
1316,0
1317,1
1318,1
1319,0
1320,0
1321,0
1322,0
1323,1
1324,0
1325,0
1326,1
1327,0
1328,1
1329,0
1330,1
1331,0
1332,0
1333,1
1334,0
1335,0
1336,0
1337,1
1338,1
1339,1
1340,0
1341,0
1342,1
1343,1
1344,0
1345,1
1346,1
1347,0
1348,0
1349,0
1350,1
1351,0
1352,0
1353,1
1354,0
1355,1
1356,0
1357,1
1358,0
1359,1
1360,1
1361,1
1362,0
1363,1
1364,0
1365,0
1366,1
1367,0
1368,0
1369,1
1370,1
1371,0
1372,0
1373,1
1374,1
1375,0
1376,0
1377,0
1378,0
1379,0
1380,1
1381,0
1382,0
1383,0
1384,1
1385,0
1386,1
1387,0
1388,0
1389,0
1390,0
1391,0
1392,1
1393,0
1394,1
1395,1
1396,0
1397,1
1398,0
1399,0
1400,0
1401,1
1402,0
1403,1
1404,0
1405,0
1406,1
1407,0
1408,0
1409,1
1410,0
1411,0
1412,1
1413,1
1414,1
1415,0
1416,1
1417,0
1418,0
1419,0
1420,0
1421,0
1422,0
1423,0
1424,1
1425,1
1426,0
1427,0
1428,1
1429,0
1430,0
1431,1
1432,0
1433,0
1434,0
1435,1
1436,1
1437,0
1438,0
1439,0
1440,1
1441,0
1442,0
1443,0
1444,1
1445,0
1446,1
1447,1
1448,1
1449,0
1450,0
1451,1
1452,0
1453,1
1454,1
1455,0
1456,0
1457,0
1458,1
1459,0
1460,0
1461,0
1462,0
1463,1
1464,1
1465,0
1466,0
1467,1
1468,0
1469,1
1470,1
1471,1
1472,1
1473,0
1474,0
1475,1
1476,0
1477,0
1478,0
1479,0
1480,1
1481,0
1482,0
1483,0
1484,0
1485,1
1486,0
1487,0
1488,0
1489,1
1490,0
1491,0
1492,0
1493,1
1494,1
1495,1
1496,0
1497,0
1498,1
1499,0
1500,1
1501,0
1502,1
1503,1
1504,1
1505,0
1506,1
1507,1
1508,1
1509,0
1510,0
1511,0
1512,0
1513,1
1514,0
1515,0
1516,1
1517,0
1518,0
1519,0
1520,0
1521,1
1522,1
1523,1
1524,0
1525,1
1526,0
1527,0
1528,1
1529,0
1530,1
1531,1
1532,0
1533,1
1534,0
1535,0
1536,1
1537,0
1538,1
1539,1
1540,0
1541,1
1542,0
1543,1
1544,0
1545,1
1546,0
1547,0
1548,1
1549,0
1550,1
1551,1
1552,0
1553,1
1554,0
1555,0
1556,0
1557,0
1558,0
1559,0
1560,1
1561,1
1562,1
1563,0
1564,1
1565,0
1566,0
1567,0
1568,0
1569,0
1570,0
1571,0
1572,1
1573,0
1574,0
1575,0
1576,0
1577,1
1578,0
1579,1
1580,0
1581,0
1582,0
1583,1
1584,1
1585,0
1586,0
1587,0
1588,0
1589,0
1590,0
1591,1
1592,1
1593,0
1594,1
1595,0
1596,0
1597,1
1598,0
1599,0
1600,1
1601,1
1602,0
1603,0
1604,0
1605,1
1606,0
1607,0
1608,1
1609,1
1610,0
1611,0
1612,0
1613,0
1614,0
1615,0
1616,1
1617,0
1618,0
1619,1
1620,1
1621,1
1622,0
1623,0
1624,0
1625,0
1626,0
1627,1
1628,1
1629,1
1630,0
1631,0
1632,1
1633,1
1634,0
1635,1
1636,1
1637,0
1638,1
1639,1
1640,0
1641,0
1642,0
1643,0
1644,1
1645,0
1646,1
1647,0
1648,0
1649,0
1650,0
1651,1
1652,1
1653,0
1654,0
1655,0
1656,1
1657,0
1658,0
1659,0
1660,0
1661,0
1662,0
1663,1
1664,0
1665,0
1666,0
1667,1
1668,1
1669,1
1670,1
1671,0
1672,1
1673,0
1674,1
1675,1
1676,1
1677,0
1678,0
1679,0
1680,0
1681,0
1682,1
1683,0
1684,1
1685,1
1686,0
1687,0
1688,0
1689,0
1690,0
1691,1
1692,0
1693,1
1694,1
1695,0
1696,0
1697,0
1698,1
1699,1
1700,1
1701,0
1702,0
1703,0
1704,0
1705,1
1706,0
1707,0
1708,0
1709,1
1710,0
1711,0
1712,1
1713,0
1714,0
1715,1
1716,0
1717,0
1718,0
1719,0
1720,1
1721,1
1722,0
1723,0
1724,0
1725,0
1726,0
1727,1
1728,1
1729,0
1730,1
1731,1
1732,0
1733,1
1734,1
1735,1
1736,1
1737,0
1738,1
1739,0
1740,0
1741,0
1742,1
1743,0
1744,0
1745,0
1746,0
1747,1
1748,0
1749,0
1750,1
1751,0
1752,0
1753,0
1754,0
1755,0
1756,0
1757,0
1758,1
1759,1
1760,0
1761,0
1762,0
1763,1
1764,0
1765,0
1766,0
1767,0
1768,1
1769,0
1770,1
1771,1
1772,1
1773,1
1774,1
1775,0
1776,0
1777,1
1778,0
1779,0
1780,0
1781,0
1782,0
1783,0
1784,0
1785,0
1786,0
1787,0
1788,1
1789,0
1790,1
1791,0
1792,0
1793,0
1794,0
1795,1
1796,0
1797,1
1798,0
1799,0
1800,1
1801,1
1802,0
1803,1
1804,1
1805,1
1806,1
1807,1
1808,1
1809,1
1810,0
1811,1
1812,0
1813,0
1814,0
1815,0
1816,0
1817,1
1818,1
1819,0
1820,1
1821,1
1822,0
1823,0
1824,1
1825,0
1826,0
1827,1
1828,0
1829,1
1830,0
1831,0
1832,1
1833,1
1834,1
1835,1
1836,1
1837,0
1838,1
1839,1
1840,0
1841,0
1842,1
1843,1
1844,1
1845,0
1846,1
1847,0
1848,1
1849,0
1850,0
1851,0
1852,0
1853,1
1854,1
1855,1
1856,0
1857,1
1858,0
1859,1
1860,0
1861,0
1862,1
1863,1
1864,1
1865,0
1866,0
1867,1
1868,0
1869,1
1870,1
1871,1
1872,1
1873,0
1874,1
1875,0
1876,1
1877,0
1878,0
1879,0
1880,0
1881,1
1882,1
1883,1
1884,1
1885,0
1886,0
1887,1
1888,0
1889,0
1890,0
1891,0
1892,0
1893,0
1894,0
1895,0
1896,1
1897,1
1898,1
1899,1
1900,0
1901,1
1902,0
1903,0
1904,0
1905,0
1906,1
1907,0
1908,1
1909,0
1910,0
1911,1
1912,0
1913,0
1914,1
1915,0
1916,0
1917,1
1918,1
1919,0
1920,1
1921,0
1922,0
1923,1
1924,0
1925,0
1926,1
1927,1
1928,1
1929,1
1930,1
1931,0
1932,1
1933,1
1934,0
1935,0
1936,0
1937,1
1938,0
1939,0
1940,1
1941,1
1942,0
1943,0
1944,0
1945,1
1946,0
1947,1
1948,1
1949,1
1950,1
1951,1
1952,1
1953,1
1954,0
1955,1
1956,1
1957,0
1958,0
1959,0
1960,0
1961,0
1962,0
1963,1
1964,1
1965,1
1966,0
1967,0
1968,1
1969,0
1970,0
1971,1
1972,0
1973,0
1974,1
1975,1
1976,1
1977,0
1978,0
1979,0
1980,0
1981,1
1982,0
1983,1
1984,0
1985,0
1986,1
1987,0
1988,1
1989,0
1990,0
1991,0
1992,1
1993,0
1994,1
1995,0
1996,1
1997,0
1998,1
1999,0
2000,0
2001,0
2002,0
2003,0
2004,1
2005,1
2006,1
2007,0
2008,0
2009,0
2010,0
2011,1
2012,0
2013,1
2014,0
2015,0
2016,0
2017,0
2018,1
2019,1
2020,0
2021,0
2022,1
2023,0
2024,0
2025,0
2026,0
2027,0
2028,0
2029,1
2030,0
2031,0
2032,1
2033,1
2034,1
2035,1
2036,0
2037,1
2038,1
2039,1
2040,0
2041,1
2042,0
2043,0
2044,0
2045,0
2046,0
2047,0
2048,1
2049,0
2050,0
2051,1
2052,0
2053,1
2054,0
2055,0
2056,1
2057,1
2058,0
2059,0
2060,1
2061,0
2062,0
2063,1
2064,1
2065,0
2066,0
2067,1
2068,0
2069,0
2070,0
2071,0
2072,1
2073,0
2074,0
2075,0
2076,0
2077,1
2078,0
2079,0
2080,0
2081,1
2082,0
2083,1
2084,0
2085,0
2086,1
2087,0
2088,1
2089,1
2090,0
2091,0
2092,0
2093,0
2094,0
2095,1
2096,0
2097,0
2098,1
2099,0
2100,0
2101,0
2102,1
2103,0
2104,0
2105,0
2106,1
2107,1
2108,0
2109,0
2110,0
2111,1
2112,1
2113,0
2114,0
2115,1
2116,0
2117,0
2118,0
2119,0
2120,0
2121,0
2122,0
2123,1
2124,0
2125,0
2126,0
2127,1
2128,0
2129,0
2130,1
2131,0
2132,0
2133,0
2134,0
2135,1
2136,0
2137,0
2138,0
2139,1
2140,1
2141,0
2142,0
2143,1
2144,0
2145,1
2146,0
2147,0
2148,1
2149,0
2150,0
2151,0
2152,0
2153,1
2154,0
2155,0
2156,0
2157,0
2158,0
2159,0
2160,0
2161,1
2162,1
2163,1
2164,0
2165,0
2166,0
2167,0
2168,0
2169,0
2170,0
2171,1
2172,1
2173,0
2174,1
2175,0
2176,0
2177,0
2178,1
2179,0
2180,0
2181,1
2182,1
2183,0
2184,1
2185,0
2186,1
2187,1
2188,1
2189,1
2190,0
2191,1
2192,1
2193,0
2194,1
2195,0
2196,1
2197,0
2198,0
2199,0
2200,0
2201,0
2202,1
2203,0
2204,1
2205,0
2206,1
2207,1
2208,0
2209,0
2210,1
2211,1
2212,0
2213,0
2214,1
2215,0
2216,1
2217,1
2218,0
2219,0
2220,1
2221,0
2222,0
2223,1
2224,0
2225,1
2226,0
2227,0
2228,1
2229,1
2230,1
2231,1
2232,0
2233,1
2234,0
2235,0
2236,0
2237,1
2238,1
2239,1
2240,0
2241,0
2242,0
2243,1
2244,0
2245,0
2246,0
2247,0
2248,1
2249,0
2250,1
2251,1
2252,0
2253,0
2254,0
2255,1
2256,0
2257,1
2258,1
2259,0
2260,1
2261,0
2262,0
2263,0
2264,0
2265,0
2266,0
2267,1
2268,1
2269,1
2270,1
2271,1
2272,1
2273,0
2274,1
2275,0
2276,1
2277,0
2278,1
2279,1
2280,1
2281,0
2282,1
2283,0
2284,0
2285,1
2286,0
2287,0
2288,0
2289,1
2290,0
2291,0
2292,1
2293,0
2294,0
2295,0
2296,0
2297,1
2298,0
2299,0
2300,1
2301,0
2302,0
2303,1
2304,0
2305,0
2306,1
2307,0
2308,0
2309,1
2310,1
2311,0
2312,1
2313,0
2314,0
2315,0
2316,0
2317,0
2318,1
2319,0
2320,0
2321,0
2322,1
2323,0
2324,0
2325,0
2326,0
2327,0
2328,1
2329,1
2330,1
2331,0
2332,1
2333,0
2334,0
2335,0
2336,0
2337,0
2338,0
2339,0
2340,0
2341,0
2342,1
2343,1
2344,1
2345,0
2346,1
2347,0
2348,0
2349,0
2350,0
2351,1
2352,0
2353,1
2354,0
2355,1
2356,0
2357,1
2358,1
2359,0
2360,1
2361,0
2362,1
2363,1
2364,0
2365,0
2366,0
2367,0
2368,0
2369,1
2370,1
2371,0
2372,1
2373,0
2374,0
2375,1
2376,0
2377,1
2378,0
2379,1
2380,1
2381,1
2382,0
2383,0
2384,0
2385,1
2386,1
2387,1
2388,0
2389,0
2390,0
2391,1
2392,0
2393,0
2394,1
2395,0
2396,0
2397,1
2398,1
2399,0
2400,0
2401,0
2402,0
2403,1
2404,0
2405,1
2406,0
2407,1
2408,0
2409,1
2410,1
2411,0
2412,0
2413,1
2414,0
2415,1
2416,0
2417,0
2418,1
2419,0
2420,0
2421,1
2422,0
2423,0
2424,0
2425,0
2426,0
2427,1
2428,0
2429,0
2430,0
2431,0
2432,0
2433,1
2434,1
2435,1
2436,0
2437,1
2438,0
2439,0
2440,1
2441,0
2442,0
2443,1
2444,1
2445,1
2446,0
2447,1
2448,0
2449,0
2450,1
2451,0
2452,1
2453,1
2454,1
2455,0
2456,0
2457,0
2458,0
2459,1
2460,1
2461,0
2462,0
2463,1
2464,1
2465,0
2466,0
2467,0
2468,1
2469,0
2470,0
2471,0
2472,0
2473,0
2474,1
2475,1
2476,0
2477,0
2478,0
2479,0
2480,0
2481,0
2482,0
2483,0
2484,0
2485,0
2486,0
2487,1
2488,0
2489,1
2490,0
2491,1
2492,1
2493,1
2494,1
2495,1
2496,0
2497,0
2498,0
2499,0
2500,0
2501,1
2502,1
2503,0
2504,1
2505,0
2506,0
2507,0
2508,0
2509,1
2510,1
2511,0
2512,0
2513,0
2514,1
2515,0
2516,0
2517,1
2518,0
2519,0
2520,0
2521,0
2522,0
2523,1
2524,0
2525,1
2526,1
2527,0
2528,0
2529,1
2530,1
2531,0
2532,1
2533,0
2534,1
2535,1
2536,0
2537,0
2538,1
2539,0
2540,1
2541,1
2542,1
2543,0
2544,0
2545,0
2546,0
2547,0
2548,1
2549,0
2550,0
2551,0
2552,0
2553,0
2554,0
2555,0
2556,1
2557,0
2558,0
2559,0
2560,0
2561,1
2562,0
2563,0
2564,1
2565,1
2566,0
2567,0
2568,0
2569,0
2570,0
2571,1
2572,1
2573,0
2574,0
2575,0
2576,0
2577,0
2578,1
2579,0
2580,0
2581,0
2582,0
2583,0
2584,1
2585,1
2586,0
2587,0
2588,0
2589,1
2590,0
2591,1
2592,1
2593,0
2594,0
2595,0
2596,0
2597,1
2598,0
2599,1
2600,0
2601,0
2602,0
2603,1
2604,0
2605,0
2606,1
2607,0
2608,0
2609,1
2610,0
2611,1
2612,1
2613,0
2614,1
2615,0
2616,1
2617,0
2618,0
2619,1
2620,0
2621,0
2622,0
2623,1
2624,0
2625,0
2626,1
2627,0
2628,0
2629,1
2630,1
2631,0
2632,1
2633,0
2634,1
2635,0
2636,0
2637,0
2638,1
2639,0
2640,0
2641,0
2642,0
2643,0
2644,1
2645,0
2646,1
2647,1
2648,0
2649,0
2650,0
2651,0
2652,0
2653,0
2654,1
2655,1
2656,1
2657,1
2658,0
2659,0
2660,0
2661,1
2662,1
2663,1
2664,0
2665,0
2666,1
2667,1
2668,0
2669,0
2670,0
2671,1
2672,1
2673,1
2674,0
2675,0
2676,0
2677,0
2678,1
2679,0
2680,0
2681,1
2682,0
2683,1
2684,0
2685,1
2686,0
2687,0
2688,0
2689,1
2690,1
2691,1
2692,0
2693,0
2694,0
2695,0
2696,0
2697,1
2698,0
2699,1
2700,0
2701,0
2702,0
2703,1
2704,0
2705,0
2706,0
2707,0
2708,0
2709,0
2710,0
2711,1
2712,0
2713,0
2714,1
2715,0
2716,0
2717,0
2718,0
2719,0
2720,1
2721,0
2722,0
2723,1
2724,1
2725,1
2726,0
2727,0
2728,0
2729,0
2730,0
2731,0
2732,0
2733,1
2734,1
2735,0
2736,0
2737,0
2738,0
2739,0
2740,1
2741,0
2742,0
2743,1
2744,1
2745,0
2746,0
2747,0
2748,0
2749,1
2750,0
2751,0
2752,0
2753,0
2754,0
2755,0
2756,0
2757,1
2758,1
2759,0
2760,0
2761,0
2762,0
2763,0
2764,1
2765,1
2766,0
2767,0
2768,0
2769,0
2770,1
2771,1
2772,1
2773,1
2774,0
2775,1
2776,1
2777,0
2778,1
2779,0
2780,1
2781,0
2782,0
2783,0
2784,0
2785,1
2786,1
2787,0
2788,1
2789,1
2790,1
2791,0
2792,0
2793,1
2794,1
2795,1
2796,1
2797,0
2798,1
2799,1
2800,0
2801,1
2802,0
2803,0
2804,0
2805,1
2806,0
2807,0
2808,0
2809,0
2810,0
2811,0
2812,1
2813,0
2814,1
2815,1
2816,0
2817,1
2818,1
2819,0
2820,0
2821,0
2822,1
2823,1
2824,1
2825,1
2826,1
2827,0
2828,1
2829,0
2830,0
2831,1
2832,1
2833,1
2834,1
2835,0
2836,0
2837,1
2838,0
2839,0
2840,0
2841,0
2842,1
2843,0
2844,0
2845,0
2846,0
2847,1
2848,0
2849,1
2850,1
2851,0
2852,0
2853,1
2854,0
2855,0
2856,1
2857,1
2858,1
2859,1
2860,0
2861,0
2862,1
2863,0
2864,0
2865,1
2866,0
2867,0
2868,0
2869,1
2870,0
2871,1
2872,0
2873,0
2874,0
2875,1
2876,0
2877,1
2878,1
2879,1
2880,1
2881,1
2882,0
2883,1
2884,0
2885,1
2886,0
2887,0
2888,0
2889,0
2890,0
2891,0
2892,0
2893,0
2894,1
2895,0
2896,1
2897,0
2898,0
2899,1
2900,1
2901,1
2902,0
2903,0
2904,0
2905,1
2906,0
2907,1
2908,0
2909,0
2910,0
2911,0
2912,1
2913,1
2914,1
2915,1
2916,0
2917,0
2918,0
2919,1
2920,0
2921,0
2922,0
2923,1
2924,0
2925,1
2926,1
2927,0
2928,1
2929,1
2930,1
2931,1
2932,1
2933,1
2934,1
2935,0
2936,1
2937,1
2938,0
2939,1
2940,0
2941,0
2942,0
2943,1
2944,1
2945,0
2946,0
2947,0
2948,1
2949,0
2950,0
2951,1
2952,1
2953,0
2954,0
2955,0
2956,1
2957,0
2958,1
2959,0
2960,0
2961,1
2962,1
2963,0
2964,1
2965,0
2966,0
2967,0
2968,1
2969,0
2970,0
2971,0
2972,0
2973,0
2974,0
2975,0
2976,0
2977,0
2978,0
2979,0
2980,0
2981,0
2982,0
2983,0
2984,0
2985,0
2986,0
2987,1
2988,1
2989,0
2990,1
2991,1
2992,0
2993,1
2994,0
2995,0
2996,1
2997,0
2998,0
2999,1
3000,0
3001,0
3002,0
3003,1
3004,1
3005,1
3006,0
3007,1
3008,0
3009,0
3010,0
3011,0
3012,1
3013,0
3014,1
3015,0
3016,0
3017,0
3018,1
3019,1
3020,0
3021,1
3022,0
3023,0
3024,0
3025,0
3026,1
3027,1
3028,0
3029,0
3030,0
3031,1
3032,0
3033,1
3034,0
3035,0
3036,0
3037,0
3038,0
3039,0
3040,1
3041,0
3042,1
3043,1
3044,0
3045,0
3046,0
3047,1
3048,1
3049,0
3050,0
3051,1
3052,0
3053,1
3054,0
3055,0
3056,0
3057,1
3058,0
3059,0
3060,1
3061,1
3062,0
3063,1
3064,1
3065,0
3066,0
3067,1
3068,0
3069,0
3070,0
3071,0
3072,0
3073,0
3074,0
3075,1
3076,0
3077,1
3078,0
3079,1
3080,0
3081,0
3082,0
3083,1
3084,0
3085,0
3086,1
3087,1
3088,0
3089,1
3090,0
3091,1
3092,0
3093,0
3094,1
3095,1
3096,0
3097,0
3098,1
3099,1
3100,1
3101,1
3102,1
3103,0
3104,0
3105,1
3106,0
3107,0
3108,1
3109,0
3110,0
3111,0
3112,1
3113,1
3114,1
3115,0
3116,0
3117,0
3118,0
3119,1
3120,0
3121,0
3122,0
3123,0
3124,0
3125,0
3126,0
3127,0
3128,0
3129,0
3130,0
3131,1
3132,1
3133,0
3134,0
3135,0
3136,1
3137,1
3138,0
3139,1
3140,0
3141,0
3142,0
3143,0
3144,0
3145,1
3146,0
3147,0
3148,1
3149,0
3150,0
3151,0
3152,0
3153,0
3154,1
3155,1
3156,0
3157,1
3158,0
3159,1
3160,1
3161,1
3162,1
3163,0
3164,1
3165,1
3166,0
3167,0
3168,0
3169,1
3170,1
3171,1
3172,1
3173,1
3174,1
3175,0
3176,0
3177,0
3178,0
3179,0
3180,0
3181,1
3182,1
3183,0
3184,0
3185,0
3186,0
3187,0
3188,1
3189,1
3190,0
3191,0
3192,0
3193,1
3194,0
3195,0
3196,0
3197,0
