id,target
1940,0
1941,1
1942,0
1943,1
1944,1
1945,0
1946,1
1947,1
1948,1
1949,0
1950,1
1951,1
1952,1
1953,1
1954,0
1955,1
1956,1
1957,0
1958,1
1959,1
1960,0
1961,1
1962,1
1963,1
1964,1
1965,1
1966,1
1967,1
1968,1
1969,0
1970,1
1971,0
1972,0
1973,1
1974,1
1975,1
1976,0
1977,1
1978,1
1979,1
1980,0
1981,0
1982,0
1983,0
1984,1
1985,1
1986,1
1987,1
1988,0
1989,0
1990,1
1991,0
1992,1
1993,0
1994,0
1995,1
1996,0
1997,1
1998,1
1999,1
2000,0
2001,1
2002,1
2003,1
2004,1
2005,1
2006,1
2007,1
2008,1
2009,1
2010,0
2011,1
2012,1
2013,0
2014,1
2015,0
2016,1
2017,1
2018,1
2019,1
2020,0
2021,1
2022,1
2023,0
2024,0
2025,1
2026,1
2027,1
2028,1
2029,0
2030,0
2031,1
2032,1
2033,0
2034,1
2035,1
2036,1
2037,1
2038,0
2039,1
2040,0
2041,1
2042,0
2043,1
2044,0
2045,1
2046,1
2047,1
2048,0
2049,1
2050,1
2051,1
2052,0
2053,1
2054,1
2055,0
2056,1
2057,1
2058,1
2059,0
2060,0
2061,0
2062,0
2063,1
2064,1
2065,1
2066,0
2067,1
2068,1
2069,0
2070,1
2071,0
2072,1
2073,1
2074,1
2075,1
2076,1
2077,1
2078,1
2079,1
2080,1
2081,1
2082,0
2083,1
2084,1
2085,1
2086,1
2087,1
2088,0
2089,1
2090,1
2091,1
2092,1
2093,0
2094,0
2095,1
2096,1
2097,1
2098,0
2099,0
2100,1
2101,1
2102,0
2103,0
2104,1
2105,0
2106,1
2107,0
2108,0
2109,1
2110,0
2111,0
2112,0
2113,0
2114,1
2115,1
2116,1
2117,1
2118,0
2119,1
2120,1
2121,1
2122,0
2123,1
2124,1
2125,0
2126,0
2127,1
2128,1
2129,0
2130,0
2131,1
2132,0
2133,0
2134,1
2135,1
2136,1
2137,1
2138,1
2139,1
2140,0
2141,0
2142,0
2143,1
2144,1
2145,1
2146,1
2147,1
2148,1
2149,0
2150,1
2151,1
2152,1
2153,0
2154,1
2155,0
2156,1
2157,1
2158,1
2159,1
2160,0
2161,1
2162,1
2163,1
2164,0
2165,0
2166,1
2167,1
2168,1
2169,0
2170,1
2171,1
2172,1
2173,0
2174,0
2175,0
2176,0
2177,1
2178,1
2179,1
2180,1
2181,1
2182,0
2183,0
2184,1
2185,1
2186,0
2187,1
2188,1
2189,0
2190,1
2191,0
2192,1
2193,1
2194,0
2195,1
2196,1
2197,0
2198,0
2199,1
2200,0
2201,0
2202,0
2203,1
2204,1
2205,1
2206,0
2207,0
2208,0
2209,1
2210,0
2211,1
2212,0
2213,0
2214,1
2215,0
2216,0
2217,1
2218,0
2219,1
2220,1
2221,0
2222,0
2223,1
2224,1
2225,1
2226,1
2227,1
2228,1
2229,1
2230,1
2231,0
2232,0
2233,1
2234,0
2235,0
2236,0
2237,1
2238,1
2239,0
2240,0
2241,0
2242,1
2243,1
2244,0
2245,0
2246,0
2247,1
2248,1
2249,1
2250,1
2251,1
2252,1
2253,1
2254,0
2255,1
2256,1
2257,1
2258,1
2259,1
2260,1
2261,1
2262,0
2263,0
2264,0
2265,0
2266,1
2267,1
2268,0
2269,1
2270,0
2271,0
2272,0
2273,1
2274,0
2275,0
2276,1
2277,1
2278,1
2279,1
2280,1
2281,1
2282,1
2283,1
2284,1
2285,1
2286,0
2287,1
2288,1
2289,1
2290,0
2291,1
2292,1
2293,0
2294,1
2295,1
2296,1
2297,1
2298,1
2299,1
2300,0
2301,1
2302,1
2303,0
2304,1
2305,1
2306,1
2307,1
2308,1
2309,1
2310,1
2311,0
2312,1
2313,1
2314,1
2315,1
2316,1
2317,1
2318,1
2319,0
2320,1
2321,0
2322,1
2323,1
2324,1
2325,1
2326,1
2327,1
2328,1
2329,1
2330,1
2331,1
2332,1
2333,1
2334,1
2335,1
2336,1
2337,1
2338,1
2339,1
2340,1
2341,1
2342,1
2343,0
2344,1
2345,1
2346,1
2347,1
2348,0
2349,1
2350,1
2351,1
2352,1
2353,1
2354,0
2355,1
2356,1
2357,0
2358,0
2359,1
2360,0
2361,1
2362,1
2363,1
2364,1
2365,0
2366,0
2367,1
2368,1
2369,1
2370,0
2371,0
2372,1
2373,0
2374,1
2375,1
2376,1
2377,1
2378,0
2379,1
2380,0
2381,1
2382,0
2383,1
2384,0
2385,1
2386,0
2387,1
2388,0
2389,1
2390,1
2391,1
2392,0
2393,0
2394,1
2395,1
2396,1
2397,1
2398,1
2399,1
2400,1
2401,0
2402,1
2403,1
2404,1
2405,1
2406,0
2407,1
2408,1
2409,1
2410,1
2411,1
2412,1
2413,1
2414,1
2415,1
2416,0
2417,1
2418,1
2419,1
2420,1
2421,0
2422,0
2423,1
2424,1
2425,0
2426,1
2427,1
2428,0
2429,1
2430,1
2431,1
2432,1
2433,0
2434,1
2435,1
2436,1
2437,1
2438,1
2439,1
2440,1
2441,1
2442,1
2443,1
2444,1
2445,0
2446,1
2447,0
2448,0
2449,0
2450,0
2451,1
2452,1
2453,0
2454,1
2455,1
2456,1
2457,0
2458,0
2459,1
2460,0
2461,0
2462,0
2463,1
2464,1
2465,1
2466,1
2467,1
2468,1
2469,1
2470,1
2471,1
2472,0
2473,1
2474,1
2475,1
2476,1
2477,1
2478,1
2479,1
2480,1
2481,1
2482,1
2483,1
2484,0
2485,0
2486,1
2487,1
2488,0
2489,1
2490,0
2491,1
2492,1
2493,1
2494,1
2495,1
2496,1
2497,1
2498,1
2499,1
2500,1
2501,0
2502,1
2503,1
2504,0
2505,1
2506,1
2507,1
2508,1
2509,1
2510,1
2511,0
2512,1
2513,1
2514,1
2515,0
2516,1
2517,1
2518,1
2519,0
2520,1
2521,1
2522,1
2523,1
2524,1
2525,1
2526,1
2527,1
2528,1
2529,1
2530,1
2531,0
2532,1
2533,0
2534,0
2535,1
2536,0
2537,1
2538,0
2539,0
2540,1
2541,1
2542,1
2543,1
2544,1
2545,1
2546,1
2547,1
2548,1
2549,0
2550,1
2551,1
2552,0
2553,0
2554,1
2555,1
2556,1
2557,1
2558,1
2559,0
2560,1
2561,1
2562,1
2563,1
2564,1
2565,1
2566,1
2567,1
2568,0
2569,0
2570,1
2571,1
2572,1
2573,1
2574,1
2575,1
2576,1
2577,1
2578,0
2579,1
2580,0
2581,1
2582,0
2583,1
2584,1
2585,1
2586,1
2587,0
2588,1
2589,1
2590,0
2591,1
2592,1
2593,0
2594,1
2595,0
2596,1
2597,1
2598,0
2599,1
2600,1
2601,1
2602,1
2603,0
2604,1
2605,1
2606,1
2607,1
2608,1
2609,1
2610,1
2611,1
2612,1
2613,0
2614,0
2615,1
2616,1
2617,1
2618,0
2619,1
2620,0
2621,0
2622,0
2623,0
2624,1
2625,0
2626,1
2627,0
2628,1
2629,0
2630,1
2631,1
2632,0
2633,1
2634,0
2635,0
2636,0
2637,1
2638,0
2639,1
2640,1
2641,1
2642,1
2643,1
2644,1
2645,1
2646,1
2647,1
2648,1
2649,1
2650,1
2651,1
2652,1
2653,1
2654,1
2655,1
2656,1
2657,1
2658,0
2659,1
2660,1
2661,1
2662,1
2663,1
2664,0
2665,1
2666,1
2667,1
2668,0
2669,0
2670,1
2671,1
2672,1
2673,0
2674,1
2675,1
2676,1
2677,1
2678,1
2679,0
2680,1
2681,1
2682,0
2683,0
2684,1
2685,1
2686,1
2687,1
2688,1
2689,1
2690,1
2691,0
2692,0
2693,1
2694,1
2695,0
2696,0
2697,1
2698,0
2699,0
2700,0
2701,1
2702,0
2703,1
2704,0
2705,1
2706,1
2707,1
2708,1
2709,0
2710,0
2711,1
2712,0
2713,0
2714,1
2715,0
2716,0
2717,1
2718,1
2719,1
2720,0
2721,0
2722,0
2723,0
2724,1
2725,0
2726,0
2727,1
2728,1
2729,0
2730,0
2731,0
2732,1
2733,0
2734,1
2735,1
2736,0
2737,1
2738,0
2739,0
2740,1
2741,1
2742,1
2743,1
2744,1
2745,1
2746,0
2747,1
2748,0
2749,1
2750,1
2751,0
2752,1
2753,0
2754,1
2755,1
2756,1
2757,1
2758,1
2759,1
2760,0
2761,0
2762,1
2763,1
2764,1
2765,1
2766,1
2767,1
2768,0
2769,0
2770,0
2771,1
2772,1
2773,1
2774,1
2775,1
2776,1
2777,1
2778,0
2779,0
2780,1
2781,0
2782,1
2783,1
2784,1
2785,0
2786,1
2787,0
2788,1
2789,1
2790,1
2791,0
2792,0
2793,0
2794,0
2795,0
2796,0
2797,0
2798,1
2799,0
2800,0
2801,1
2802,0
2803,0
2804,0
2805,0
2806,1
2807,1
2808,0
2809,1
2810,1
2811,0
2812,1
2813,0
2814,0
2815,0
2816,1
2817,0
2818,1
2819,0
2820,0
2821,1
2822,1
2823,1
2824,1
2825,1
2826,0
2827,0
2828,0
2829,1
2830,1
2831,1
2832,1
2833,0
2834,0
2835,1
2836,1
2837,0
2838,0
2839,1
2840,0
2841,1
2842,0
2843,1
2844,1
2845,1
2846,1
2847,1
2848,1
2849,0
2850,1
2851,1
2852,0
2853,1
2854,1
2855,0
2856,0
2857,1
2858,1
2859,1
2860,0
2861,1
2862,1
2863,1
2864,1
2865,1
2866,1
2867,1
2868,1
2869,0
2870,0
2871,1
2872,1
2873,1
2874,0
2875,0
2876,1
2877,1
2878,1
2879,1
2880,0
2881,0
2882,0
2883,1
2884,0
2885,0
2886,1
2887,0
2888,0
2889,0
2890,0
2891,0
2892,0
2893,0
2894,1
2895,0
2896,1
2897,1
2898,1
2899,1
2900,1
2901,0
2902,1
2903,1
2904,1
2905,1
2906,1
2907,0
2908,1
2909,1
2910,0
2911,1
2912,1
2913,0
2914,1
2915,1
2916,1
2917,1
2918,1
2919,1
2920,0
2921,0
2922,1
2923,1
2924,0
2925,1
2926,1
2927,1
2928,1
2929,0
2930,1
2931,1
2932,1
2933,1
2934,0
2935,1
2936,1
2937,1
2938,0
2939,0
2940,0
2941,0
2942,1
2943,1
2944,1
2945,1
2946,1
2947,0
2948,0
2949,1
2950,0
2951,0
2952,1
2953,0
2954,1
2955,1
2956,1
2957,1
2958,1
2959,1
2960,1
2961,1
2962,1
2963,1
2964,1
2965,0
2966,1
2967,0
2968,1
2969,0
2970,1
2971,0
2972,1
2973,1
2974,0
2975,0
2976,1
2977,1
2978,1
2979,1
2980,0
2981,1
2982,1
2983,0
2984,0
2985,1
2986,0
2987,1
2988,1
2989,1
2990,0
2991,1
2992,0
2993,1
2994,1
2995,1
2996,1
2997,0
2998,1
2999,1
3000,0
3001,1
3002,1
3003,1
3004,0
3005,0
3006,0
3007,1
3008,1
3009,1
3010,0
3011,0
3012,1
3013,0
3014,1
3015,1
3016,1
3017,1
3018,1
3019,1
3020,1
3021,0
3022,0
3023,0
3024,1
3025,1
3026,0
3027,0
3028,1
3029,0
3030,1
3031,1
3032,1
3033,1
3034,0
3035,1
3036,1
3037,0
3038,1
3039,1
3040,1
3041,1
3042,1
3043,0
3044,1
3045,1
3046,0
3047,1
3048,1
3049,1
3050,0
3051,1
3052,0
3053,0
3054,1
3055,0
3056,1
3057,0
3058,1
3059,0
3060,1
3061,1
3062,1
3063,0
3064,0
3065,1
3066,1
3067,1
3068,1
3069,1
3070,1
3071,1
3072,1
3073,1
3074,0
3075,1
3076,1
3077,1
3078,1
3079,1
3080,1
3081,0
3082,1
3083,1
3084,0
3085,1
3086,1
3087,1
3088,1
3089,1
3090,0
3091,1
3092,1
3093,1
3094,1
3095,0
3096,0
3097,1
3098,1
3099,1
3100,1
3101,1
3102,0
3103,1
3104,1
3105,1
3106,0
3107,1
3108,0
3109,1
3110,0
3111,0
3112,0
3113,1
3114,1
3115,1
3116,0
3117,0
3118,1
3119,1
3120,1
3121,0
3122,0
3123,0
3124,0
3125,0
3126,0
3127,0
3128,1
3129,1
3130,1
3131,1
3132,1
3133,0
3134,0
3135,0
3136,0
3137,1
3138,1
3139,1
3140,0
3141,1
3142,0
3143,1
3144,1
3145,1
3146,0
3147,1
3148,1
3149,1
3150,1
3151,0
3152,0
3153,0
3154,1
3155,1
3156,0
3157,1
3158,0
3159,1
3160,1
3161,0
3162,1
3163,1
3164,1
3165,1
3166,1
3167,1
3168,1
3169,1
3170,1
3171,1
3172,0
3173,1
3174,1
3175,1
3176,1
3177,0
3178,1
3179,1
3180,1
3181,1
3182,0
3183,1
3184,0
3185,0
3186,1
3187,1
3188,1
3189,1
3190,1
3191,1
3192,1
3193,1
3194,1
3195,0
3196,1
3197,1
